Training fitness,Test fitness
0.01610788513994139,0.046118433974774706
0.016341482417572835,0.03987451443019377
0.03861438708069446,0.11888176646063102
0.011034643426688591,0.03165645641741734
0.004011100143952872,0.007332671349676396
0.012467987606902872,0.021441872452656746
0.017533392709929724,0.05176033403968199
0.007826494813332039,0.042863528829897066
0.007383547352098246,0.008245271182360616
0.012772275677110808,0.053862735682422315
avg: 0.014409319636822385,avg: 0.0422037584819712
