Training fitness,Test fitness
0.021449908735406094,0.03180252253676003
0.012086881532615602,0.030479957567946744
0.013086742281579118,0.016476276206715636
0.018632395750204495,0.03405360256372506
0.011950790608768955,0.043882269641432596
0.025781028222776316,0.02983125799935826
0.03730053146474105,0.06053715447178539
0.02507555959767968,0.022774014905054596
0.1350784310291101,0.2504352027336039
0.02002852848312244,0.024249254150499455
avg: 0.03204707977060038,avg: 0.05445215127768817
