Training fitness,Test fitness
0.1208903118294993,0.30350833168710245
0.06912062692149432,0.20271622718643936
0.03170843754567058,0.12373528781774946
0.02256487064380431,0.08477411980751179
0.04512188961818344,0.24194979307363113
0.125564446634224,0.2965708284005456
0.03197829888193312,0.13261902706230946
0.07254610363129398,0.20448336467831163
0.1028825395683049,0.18492748633421172
0.0963981538688895,0.20077294812391897
avg: 0.07187756791432974,avg: 0.19760574141717313
