Training fitness,Test fitness
0.033558138435120746,0.05226750275469439
0.0629379650141146,0.0724921673480471
0.028762090617551736,0.03549095613649807
0.11523639593536825,0.24554866735670747
0.02825050153588762,0.027382730440396966
0.024058344365672793,0.02188275842886678
0.11845618057837917,0.18316469208112895
0.03854578918058736,0.06178576537122633
0.037193072757587105,0.04526369644237435
0.044255107557608114,0.053556755164011635
avg: 0.05312535859778774,avg: 0.07988356915239521
