Training fitness,Test fitness
0.13131518563078054,0.2715618476666499
0.13550446171010747,0.24684653854036956
0.1488007801708556,0.28262768122825505
0.12612192708575173,0.26845604292498615
0.15827804823976052,0.2767327292837129
0.1552432508784764,0.25998824274330434
0.10273211210966177,0.1932143797089995
0.13602574096739345,0.2696021527074016
0.13131760167768572,0.20817949433722222
0.13475212465869943,0.2972792395856878
avg: 0.13600912331291728,avg: 0.25744883487265896
