Training fitness,Test fitness
0.014359544906221215,0.028799199644687513
0.008716855149264104,0.014575299569647295
0.009103506923424846,0.0187508887063915
0.026951235609753765,0.11284834267977872
0.005078441316971671,0.0054880991982087825
0.02231072668436257,0.10534750448026327
0.01738087765942362,0.03821457688126032
0.0072785291504424195,0.056423139841848866
0.007798034883856819,0.010819547495064273
0.007114533144219574,0.015716554791730057
avg: 0.01260922854279406,avg: 0.04069831532888806
