Training fitness,Test fitness
0.03997368537798142,0.14654489426086525
0.05739651438787138,0.1496891022499701
0.00914860599350324,0.02108759235571337
0.1325950098786003,0.28725595300336865
0.04375460749875189,0.12930038070268066
0.012355140801623468,0.017319306406328963
0.02080164795063598,0.10421022270012432
0.011726263932159083,0.019711065923242014
0.01905962616348521,0.10196648138007526
0.1463451880704547,0.2661864609680034
avg: 0.049315629005506664,avg: 0.1243271459950372
