Training fitness,Test fitness
0.03442835427774055,0.064627471519244
0.13221077751486662,0.19843919700723617
0.1250952335191644,0.23816750605470974
0.11173330564765688,0.21364632973857808
0.016633871252419233,0.038673479277552596
0.10126550014531885,0.18723193425554105
0.14263514362686702,0.23803768754641474
0.1619261501610959,0.3080028218124033
0.04003581413515301,0.06197951480625373
0.021791870754909137,0.020825390847885074
avg: 0.08877560210351916,avg: 0.15696313328658185
