Training fitness,Test fitness
0.007896654923223733,0.14069017502322337
0.09895887958759675,0.21536473769684483
0.1265484227022405,0.2818821107024658
0.02448894554518286,0.06264474359413416
0.006416885796857616,0.011627583850990133
0.006878982349648078,0.0284257839403154
0.026341863849911384,0.08324178297805253
0.04718465642346265,0.14604968664553836
0.007753754060145193,0.036202214547807414
0.023173914505121726,0.09400901869185725
avg: 0.03756429597433905,avg: 0.11001378376712292
