Training fitness,Test fitness
0.005580168392521228,0.00818681097082122
0.01203958069769958,0.020747599450269636
0.008052047626659509,0.03670489936817321
0.014596945222625841,0.02007842470426845
0.00620553445338119,0.006656364257365855
0.009301365080214416,0.025873797337544604
0.008658356642334213,0.05193412396697862
0.015194038720109089,0.05368496208365497
0.0124918887571884,0.012797506144563084
0.012352314556293324,0.022602151573854593
avg: 0.01044722401490268,avg: 0.025926663985749426
