Training fitness,Test fitness
0.011248546466492081,0.03349182826311623
0.004634529714502513,0.00853377804557838
0.020791816057379675,0.06230330563562655
0.023211891923808695,0.0631359713811089
0.028670858627970544,0.09425350940452985
0.011491799106984809,0.029742816118184526
0.0056670265742035575,0.08696892799744652
0.0056121842443265435,0.013029310984551313
0.007779061498331782,0.08449259455778542
0.00943130200647117,0.019707103746735465
avg: 0.012853901622047133,avg: 0.04956591461346631
